locality_name,gazetted_locality_name,vicnames_id,ufi,pfi,has_public_parking_data,parking_entity_count,source_owner_count,source_dataset_count,source_owners,source_datasets
RUSHWORTH,RUSHWORTH,102671,815858172,205407582,False,0,0,0,,
RUSSELLS BRIDGE,RUSSELLS BRIDGE,102672,792936292,205409973,False,0,0,0,,
RUTHERGLEN,RUTHERGLEN,102673,842441922,205407887,False,0,0,0,,
RYANS,RYANS,102674,516571488,205407852,False,0,0,0,,
RYANSTON,RYANSTON,102675,804193119,205408638,False,0,0,0,,
RYE,RYE,102676,858458125,205409588,False,0,0,0,,
RYTHDALE,RYTHDALE,102677,763860815,205410151,False,0,0,0,,
SAFETY BEACH,SAFETY BEACH,102678,776340597,205410029,False,0,0,0,,
SAILORS FALLS,SAILORS FALLS,102679,831486742,205409862,False,0,0,0,,
SAILORS GULLY,SAILORS GULLY,102680,824742267,205410092,False,0,0,0,,
SAILORS HILL,SAILORS HILL,102681,831486733,205410316,False,0,0,0,,
SALE,SALE,102684,832994349,205408773,False,0,0,0,,
SALISBURY WEST,SALISBURY WEST,102685,835229224,205408470,False,0,0,0,,
SAMARIA,SAMARIA,102686,601188612,205408937,False,0,0,0,,
SAN REMO,SAN REMO,102687,869805148,205409671,False,0,0,0,,
SANDFORD,SANDFORD,102688,795436740,205408142,False,0,0,0,,
SANDHILL LAKE,SANDHILL LAKE,102689,468964889,205408584,False,0,0,0,,
SANDHURST,SANDHURST,102690,785173875,206281870,False,0,0,0,,
SANDON,SANDON,102692,468965880,205409015,False,0,0,0,,
SANDRINGHAM,SANDRINGHAM,102693,878455301,205410165,False,0,0,0,,
SANDY CREEK,SANDY CREEK,102694,468965189,205408093,False,0,0,0,,
SANDY POINT,SANDY POINT,102695,812374115,205409233,False,0,0,0,,
SARGOOD,SARGOOD,102696,468966264,205408334,False,0,0,0,,
SARSFIELD,SARSFIELD,102697,836975019,205408623,False,0,0,0,,
SASSAFRAS,SASSAFRAS,102699,820278133,205410104,False,0,0,0,,
SAWMILL SETTLEMENT,SAWMILL SETTLEMENT,102700,468965855,205410049,False,0,0,0,,
SCARSDALE,SCARSDALE,102701,792936248,205408359,False,0,0,0,,
SCORESBY,SCORESBY,102702,856190243,205409885,False,0,0,0,,
SCOTCHMANS LEAD,SCOTCHMANS LEAD,102703,829328777,205410126,False,0,0,0,,
SCOTSBURN,SCOTSBURN,102704,829328776,205409186,False,0,0,0,,
SCOTTS CREEK,SCOTTS CREEK,102706,810305695,205408115,False,0,0,0,,
SEA LAKE,SEA LAKE,102707,528871995,205407601,False,0,0,0,,
SEABROOK,SEABROOK,102708,772162561,205410321,False,0,0,0,,
SEACOMBE,SEACOMBE,102709,468967080,205408233,False,0,0,0,,
SEAFORD,SEAFORD,102710,785173878,205409752,False,0,0,0,,
SEAHOLME,SEAHOLME,102711,693473782,205410361,False,0,0,0,,
SEASPRAY,SEASPRAY,102712,537535786,205408689,False,0,0,0,,
SEATON,SEATON,102713,832994341,205408743,False,0,0,0,,
SEAVIEW,SEAVIEW,102714,808851424,205409197,False,0,0,0,,
SEBASTIAN,SEBASTIAN,102715,824742249,205409180,False,0,0,0,,
SEBASTOPOL,SEBASTOPOL,102717,829328767,205409922,False,0,0,0,,
SEDDON,SEDDON,102718,862750492,205410365,False,0,0,0,,
SEDGWICK,SEDGWICK,102719,841274350,205408588,False,0,0,0,,
SELBY,SELBY,102720,820278153,205410006,False,0,0,0,,
SELWYN,SELWYN,102721,570890114,205407475,False,0,0,0,,
SEPARATION CREEK,SEPARATION CREEK,102722,805745213,205408842,False,0,0,0,,
SERPENTINE,SERPENTINE,102723,835229217,205407700,False,0,0,0,,
SERVICETON,SERVICETON,102724,468965111,205407455,False,0,0,0,,
SEVILLE,SEVILLE,102725,820278110,205409452,False,0,0,0,,
SEVILLE EAST,SEVILLE EAST,102726,820278105,205409863,False,0,0,0,,
SEYMOUR,SEYMOUR,102727,814063471,205408255,False,0,0,0,,
SHADY CREEK,SHADY CREEK,102728,808851372,205408479,False,0,0,0,,
SHANNONVALE,SHANNONVALE,102729,468965698,205409930,False,0,0,0,,
SHAYS FLAT,SHAYS FLAT,102731,468965797,205409470,False,0,0,0,,
SHE OAKS,SHE OAKS,102732,792936281,205409434,False,0,0,0,,
SHEANS CREEK,SHEANS CREEK,102733,468965569,205409688,False,0,0,0,,
SHEEP HILLS,SHEEP HILLS,102734,468965207,205407804,False,0,0,0,,
SHELBOURNE,SHELBOURNE,102736,824742291,205407849,False,0,0,0,,
SHELFORD,SHELFORD,102738,792936284,205407664,False,0,0,0,,
SHELLEY,SHELLEY,102739,468965073,205407746,False,0,0,0,,
SHEPHERDS FLAT,SHEPHERDS FLAT,102740,831486708,205409295,False,0,0,0,,
SHEPPARTON,SHEPPARTON,102741,877269557,205408840,False,0,0,0,,
SHEPPARTON EAST,SHEPPARTON EAST,102742,815858148,205408953,False,0,0,0,,
SHEPPARTON NORTH,SHEPPARTON NORTH,102743,815858130,205409414,False,0,0,0,,
SHERBROOKE,SHERBROOKE,102744,820278141,205410001,False,0,0,0,,
SHOREHAM,SHOREHAM,102745,776340621,205409509,False,0,0,0,,
SIDONIA,SIDONIA,102746,554125970,205408828,False,0,0,0,,
SILVAN,SILVAN,102747,853386399,205409183,False,0,0,0,,
SILVERLEAVES,SILVERLEAVES,102748,804193114,205410312,False,0,0,0,,
SIMPSON,SIMPSON,102750,810305701,205407634,False,0,0,0,,
SIMPSONS CREEK,SIMPSONS CREEK,102751,468966551,205409267,False,0,0,0,,
SIMSON,SIMSON,102752,843399949,205410037,False,0,0,0,,
SKENES CREEK,SKENES CREEK,102753,805745233,205409972,False,0,0,0,,
SKENES CREEK NORTH,SKENES CREEK NORTH,102754,805745229,205409994,False,0,0,0,,
SKIBO,SKIBO,102755,810305663,205409842,False,0,0,0,,
SKINNERS FLAT,SKINNERS FLAT,102756,835229215,205409766,False,0,0,0,,
SKIPTON,SKIPTON,102757,810305622,205407536,False,0,0,0,,
SKYE,SKYE,102759,785173876,205409515,False,0,0,0,,
SLATY CREEK,SLATY CREEK,102761,835229229,205408122,False,0,0,0,,
SMEATON,SMEATON,102762,831486709,205408223,False,0,0,0,,
SMITHS BEACH,SMITHS BEACH,102763,804193126,205410350,False,0,0,0,,
SMITHS GULLY,SMITHS GULLY,102764,698493582,205409686,False,0,0,0,,
SMOKEYTOWN,SMOKEYTOWN,102765,831486745,205410279,False,0,0,0,,
SMOKO,SMOKO,102766,468965610,205408336,False,0,0,0,,
SMYTHES CREEK,SMYTHES CREEK,102767,829328766,205409278,False,0,0,0,,
SMYTHESDALE,SMYTHESDALE,102769,792936241,205408890,False,0,0,0,,
SNAKE ISLAND,SNAKE ISLAND,102771,832994378,205407967,False,0,0,0,,
SNAKE VALLEY,SNAKE VALLEY,102772,792936235,205408570,False,0,0,0,,
SOLDIERS HILL,SOLDIERS HILL,102773,829328749,205410330,True,27,1,1,City of Ballarat,Car Parking Zones
SOMERS,SOMERS,102774,776340612,205409713,False,0,0,0,,
SOMERTON,SOMERTON,102775,782291770,205410062,False,0,0,0,,
SOMERVILLE,SOMERVILLE,102776,776340590,205408956,False,0,0,0,,
SORRENTO,SORRENTO,102777,776340602,205409982,False,0,0,0,,
SOUTH DUDLEY,SOUTH DUDLEY,102778,804193143,205410329,False,0,0,0,,
SOUTH GEELONG,SOUTH GEELONG,102779,728238638,205410262,False,0,0,0,,
SOUTH KINGSVILLE,SOUTH KINGSVILLE,102780,714467211,205410375,False,0,0,0,,
SOUTH MELBOURNE,SOUTH MELBOURNE,102781,879162270,205410281,False,0,0,0,,
SOUTH MORANG,SOUTH MORANG,102782,722909627,205409471,False,0,0,0,,
SOUTH PURRUMBETE,SOUTH PURRUMBETE,102783,810305682,205408883,False,0,0,0,,
SOUTH WHARF,SOUTH WHARF,103517,743233294,210768089,False,0,0,0,,
SOUTH YARRA,SOUTH YARRA,102785,777758974,205410181,True,1052,1,3,City of Melbourne,On-street Parking Bay Sensors | On-street Parking Bays | Parking zones linked to street segments
SOUTHBANK,SOUTHBANK,102786,743233293,205410296,True,1597,1,3,City of Melbourne,On-street Parking Bay Sensors | On-street Parking Bays | Parking zones linked to street segments
SOUTHERN CROSS,SOUTHERN CROSS,102788,880272542,205409814,False,0,0,0,,
SPARGO CREEK,SPARGO CREEK,102789,802469038,205409771,False,0,0,0,,
SPEED,SPEED,102790,468964835,205407866,False,0,0,0,,
SPEEWA,SPEEWA,102791,468964810,205410232,False,0,0,0,,
SPOTSWOOD,SPOTSWOOD,102792,857371268,205410226,False,0,0,0,,
SPRING GULLY,SPRING GULLY,102793,824742298,205409954,False,0,0,0,,
SPRING HILL,SPRING HILL,102794,878544534,205408758,False,0,0,0,,
SPRINGBANK,SPRINGBANK,102796,802469042,205409360,False,0,0,0,,
SPRINGDALLAH,SPRINGDALLAH,102797,792936261,205410042,False,0,0,0,,
SPRINGFIELD (ROMSEY),SPRINGFIELD,102798,839445904,205408597,False,0,0,0,,
SPRINGFIELD (SEA LAKE),SPRINGFIELD,102799,468964856,205407626,False,0,0,0,,
SPRINGHURST,SPRINGHURST,102800,468965101,205407922,False,0,0,0,,
SPRINGMOUNT,SPRINGMOUNT,102801,831486746,205409971,False,0,0,0,,
SPRINGVALE,SPRINGVALE,102802,761136257,205409812,False,0,0,0,,
SPRINGVALE SOUTH,SPRINGVALE SOUTH,102803,761136264,205410112,False,0,0,0,,
ST ALBANS,ST ALBANS,102804,697028425,205409734,False,0,0,0,,
ST ALBANS PARK,ST ALBANS PARK,102805,728238647,205410135,False,0,0,0,,
ST ANDREWS,ST ANDREWS,102806,806917067,205408917,False,0,0,0,,
ST ANDREWS BEACH,ST ANDREWS BEACH,102807,776340623,205410223,False,0,0,0,,
ST ARNAUD,ST ARNAUD,102808,840422584,205408376,False,0,0,0,,
ST ARNAUD EAST,ST ARNAUD EAST,102809,840422585,205408327,False,0,0,0,,
ST ARNAUD NORTH,ST ARNAUD NORTH,102810,468965419,205408753,False,0,0,0,,
ST CLAIR,ST CLAIR,102811,804193141,205409611,False,0,0,0,,
ST GERMAINS,ST GERMAINS,102812,815858112,205409074,False,0,0,0,,
ST HELENA,ST HELENA,103590,706500144,205410322,False,0,0,0,,
ST HELENS,ST HELENS,102813,798567234,205408827,False,0,0,0,,
ST HELENS PLAINS,ST HELENS PLAINS,102814,844664049,205407842,False,0,0,0,,
ST JAMES,ST JAMES,103630,468965149,205408246,False,0,0,0,,
ST KILDA,ST KILDA,102815,743233301,205410214,False,0,0,0,,
ST KILDA EAST,ST KILDA EAST,102817,743233303,205410273,False,0,0,0,,
ST KILDA WEST,ST KILDA WEST,102818,743233302,205410381,False,0,0,0,,
ST LEONARDS,ST LEONARDS,102819,728238633,205409243,False,0,0,0,,
STACEYS BRIDGE,STACEYS BRIDGE,102820,832994364,205409432,False,0,0,0,,
STAFFORDSHIRE REEF,STAFFORDSHIRE REEF,102821,792936258,205409545,False,0,0,0,,
STAGHORN FLAT,STAGHORN FLAT,102822,817075017,205408605,False,0,0,0,,
STANHOPE,STANHOPE,102824,815858162,205407871,False,0,0,0,,
STANHOPE SOUTH,STANHOPE SOUTH,102825,815858170,205410251,False,0,0,0,,
STANLEY,STANLEY,102826,842441930,205407946,False,0,0,0,,
STAUGHTON VALE,STAUGHTON VALE,102827,802469102,205409085,False,0,0,0,,
STAVELY,STAVELY,102828,788052896,205408266,False,0,0,0,,
STAWELL,STAWELL,102829,840422612,205408123,False,0,0,0,,
STEELS CREEK,STEELS CREEK,102830,857596558,205409175,False,0,0,0,,
STEIGLITZ,STEIGLITZ,102831,792936276,205408871,False,0,0,0,,
STEWARTON,STEWARTON,102832,815858149,205408209,False,0,0,0,,
STIRLING,STIRLING,102834,468966121,205407654,False,0,0,0,,
STOCKDALE,STOCKDALE,102835,468966637,205408250,False,0,0,0,,
STOCKYARD HILL,STOCKYARD HILL,102836,835229281,205407942,False,0,0,0,,
STONEHAVEN,STONEHAVEN,102837,796758801,205409262,False,0,0,0,,
STONELEIGH,STONELEIGH,102839,835229284,205408023,False,0,0,0,,
STONY CREEK (FOSTER),STONY CREEK,102842,856466760,205408504,False,0,0,0,,
STONY CREEK (TALBOT),STONY CREEK,102840,521329294,205409882,False,0,0,0,,
STONYFORD,STONYFORD,102844,810305680,205408813,False,0,0,0,,
STRADBROKE,STRADBROKE,102845,468967274,205407656,False,0,0,0,,
STRANGWAYS,STRANGWAYS,102847,841274381,205409499,False,0,0,0,,
STRATEN,STRATEN,102848,468964833,205408626,False,0,0,0,,
STRATFORD,STRATFORD,102849,832994340,205407768,False,0,0,0,,
STRATH CREEK,STRATH CREEK,102851,857824965,205408083,False,0,0,0,,
STRATHALLAN,STRATHALLAN,102852,468965156,205408353,False,0,0,0,,
STRATHBOGIE,STRATHBOGIE,102855,840422600,205407719,False,0,0,0,,
STRATHDALE,STRATHDALE,102856,824742287,205410186,False,0,0,0,,
STRATHDOWNIE,STRATHDOWNIE,102857,795436743,205407434,False,0,0,0,,
STRATHEWEN,STRATHEWEN,102858,698493573,205409485,False,0,0,0,,
STRATHFIELDSAYE,STRATHFIELDSAYE,102859,824742296,205409182,False,0,0,0,,
STRATHKELLAR,STRATHKELLAR,102860,788052911,205408928,False,0,0,0,,
STRATHLEA,STRATHLEA,102862,841274380,205409178,False,0,0,0,,
STRATHMERTON,STRATHMERTON,102863,838124763,205407767,False,0,0,0,,
STRATHMORE,STRATHMORE,102864,872698157,205410059,False,0,0,0,,
STRATHMORE HEIGHTS,STRATHMORE HEIGHTS,102865,856969675,205410377,False,0,0,0,,
STRATHTULLOH,STRATHTULLOH,123255,791830806,425646096,False,0,0,0,,
STREATHAM,STREATHAM,102866,468966291,205407769,False,0,0,0,,
STRZELECKI,STRZELECKI,102869,812374036,205409075,False,0,0,0,,
STUART MILL,STUART MILL,102870,468965548,205407764,False,0,0,0,,
SUGARLOAF,SUGARLOAF,102871,805745230,205410298,False,0,0,0,,
SUGARLOAF CREEK,SUGARLOAF CREEK,102872,814063482,205408829,False,0,0,0,,
SUGGAN BUGGAN,SUGGAN BUGGAN,102873,468965637,205407574,False,0,0,0,,
SULKY,SULKY,102874,831486757,205409867,False,0,0,0,,
SUMMERLANDS,SUMMERLANDS,102876,804193125,205410182,False,0,0,0,,
SUNBURY,SUNBURY,102877,876066617,205407856,False,0,0,0,,
SUNDAY CREEK,SUNDAY CREEK,102878,814063499,205409859,False,0,0,0,,
SUNDERLAND BAY,SUNDERLAND BAY,102879,804193127,205410346,False,0,0,0,,
SUNSET STRIP,SUNSET STRIP,102880,804193123,205410385,False,0,0,0,,
SUNSHINE,SUNSHINE,102881,859613539,205410101,False,0,0,0,,
SUNSHINE NORTH,SUNSHINE NORTH,102882,856969681,205409948,False,0,0,0,,
SUNSHINE WEST,SUNSHINE WEST,102883,859613540,205409873,False,0,0,0,,
SURF BEACH,SURF BEACH,102884,804193128,205410235,False,0,0,0,,
SURREY HILLS,SURREY HILLS,102885,746966703,205410120,False,0,0,0,,
SUTHERLAND,SUTHERLAND,102887,468965356,205408415,False,0,0,0,,
SUTHERLANDS CREEK,SUTHERLANDS CREEK,102888,792936289,205408793,False,0,0,0,,
SUTTON,SUTTON,102889,550295889,205408554,False,0,0,0,,
SUTTON GRANGE,SUTTON GRANGE,102890,841274354,205408395,False,0,0,0,,
SWAN BAY,SWAN BAY,102891,728238654,205408974,False,0,0,0,,
SWAN HILL,SWAN HILL,102892,831486700,205407878,False,0,0,0,,
SWAN HILL WEST,SWAN HILL WEST,102893,831486701,205408109,False,0,0,0,,
SWAN ISLAND,SWAN ISLAND,102894,728238661,205410116,False,0,0,0,,
SWAN MARSH,SWAN MARSH,102895,810305686,205408630,False,0,0,0,,
SWAN REACH,SWAN REACH,102896,836975033,205408909,False,0,0,0,,
SWANPOOL,SWANPOOL,102897,468965493,205408434,False,0,0,0,,
SWANWATER,SWANWATER,102898,468965378,205408733,False,0,0,0,,
SWANWATER WEST,SWANWATER WEST,102899,468965349,205408520,False,0,0,0,,
SWIFTS CREEK,SWIFTS CREEK,102900,468965925,205407517,False,0,0,0,,
SYDENHAM,SYDENHAM,102901,791830793,205410180,False,0,0,0,,
SYLVATERRE,SYLVATERRE,102902,468965019,205409023,False,0,0,0,,
TABBERABBERA,TABBERABBERA,102903,468966265,205409647,False,0,0,0,,
TABILK,TABILK,102904,840422599,205408235,False,0,0,0,,
TABOR,TABOR,102905,788052924,205408977,False,0,0,0,,
TAGGERTY,TAGGERTY,102906,806917047,205407895,False,0,0,0,,
TAHARA,TAHARA,102907,795436750,205408330,False,0,0,0,,
TAHARA BRIDGE,TAHARA BRIDGE,102909,795436747,205409296,False,0,0,0,,
TAHARA WEST,TAHARA WEST,102910,795436751,205409327,False,0,0,0,,
TALBOT,TALBOT,102911,468965895,205409120,False,0,0,0,,
TALGARNO,TALGARNO,102912,849561983,205407791,False,0,0,0,,
TALLANDOON,TALLANDOON,102913,468965254,209235782,False,0,0,0,,
TALLANGATTA,TALLANGATTA,102914,509875199,205408624,False,0,0,0,,
TALLANGATTA EAST,TALLANGATTA EAST,102915,523736620,205409239,False,0,0,0,,
TALLANGATTA SOUTH,TALLANGATTA SOUTH,102916,523736621,209233397,False,0,0,0,,
TALLANGATTA VALLEY,TALLANGATTA VALLEY,102917,468965132,205407465,False,0,0,0,,
TALLAROOK,TALLAROOK,102918,857824960,205407676,False,0,0,0,,
TALLYGAROOPNA,TALLYGAROOPNA,102919,838124779,205408204,False,0,0,0,,
TAMBO CROSSING,TAMBO CROSSING,102920,468966187,205408730,False,0,0,0,,
TAMBO UPPER,TAMBO UPPER,102921,836975025,205408857,False,0,0,0,,
TAMBOON,TAMBOON,102922,468966305,205407440,False,0,0,0,,
TAMBORITHA,TAMBORITHA,102923,468966128,205408417,False,0,0,0,,
TAMINICK,TAMINICK,102924,468965242,205408229,False,0,0,0,,
TAMLEUGH,TAMLEUGH,102925,840422582,205408537,False,0,0,0,,
TAMLEUGH NORTH,TAMLEUGH NORTH,102926,840422579,205408964,False,0,0,0,,
TANDAROOK,TANDAROOK,102927,810305678,205409529,False,0,0,0,,
TANDARRA,TANDARRA,102928,525903708,205408295,False,0,0,0,,
TANGAMBALANGA,TANGAMBALANGA,102929,817075018,205409167,False,0,0,0,,
TANJIL,TANJIL,102930,808851338,205407571,False,0,0,0,,
TANJIL BREN,TANJIL BREN,102931,808851335,205408251,False,0,0,0,,
TANJIL SOUTH,TANJIL SOUTH,102932,808851370,205408228,False,0,0,0,,
TANTARABOO,TANTARABOO,102934,857824968,205410352,False,0,0,0,,
TANWOOD,TANWOOD,102935,835229257,205409555,False,0,0,0,,
TANYBRYN,TANYBRYN,102936,805745223,205408776,False,0,0,0,,
TARADALE,TARADALE,102939,841274378,205408732,False,0,0,0,,
TARCOMBE,TARCOMBE,102941,814063363,205407972,False,0,0,0,,
TARILTA,TARILTA,102943,841274386,205409974,False,0,0,0,,
TARNAGULLA,TARNAGULLA,102944,835229247,205409235,False,0,0,0,,
TARNEIT,TARNEIT,102945,791830820,205408965,False,0,0,0,,
TARNOOK,TARNOOK,102946,468965381,205409193,False,0,0,0,,
TAROON,TAROON,102948,810305681,205409745,False,0,0,0,,
TARRA VALLEY,TARRA VALLEY,102949,800701859,205409032,False,0,0,0,,
TARRANYURK,TARRANYURK,102950,571137466,205407918,False,0,0,0,,
TARRAVILLE,TARRAVILLE,102951,832994370,205409099,False,0,0,0,,
TARRAWARRA,TARRAWARRA,102952,820278087,205409712,False,0,0,0,,
TARRAWINGEE,TARRAWINGEE,102953,528871997,205408614,False,0,0,0,,
TARRAYOUKYAN,TARRAYOUKYAN,102954,788052868,205408042,False,0,0,0,,
TARRENGOWER,TARRENGOWER,102956,841274356,205409324,False,0,0,0,,
TARRENLEA,TARRENLEA,102957,795436744,205408252,False,0,0,0,,
TARRINGTON,TARRINGTON,102958,788052917,205408590,False,0,0,0,,
TARRONE,TARRONE,102959,798567228,205408178,False,0,0,0,,
TARWIN,TARWIN,102960,812374093,205409308,False,0,0,0,,
TARWIN LOWER,TARWIN LOWER,102961,812374105,205407624,False,0,0,0,,
TATONG,TATONG,102962,601188611,205407662,False,0,0,0,,
TATURA,TATURA,102964,815858147,205407893,False,0,0,0,,
TATURA EAST,TATURA EAST,102965,815858158,205409659,False,0,0,0,,
TATYOON,TATYOON,102966,468966145,205407550,False,0,0,0,,
TAWONGA,TAWONGA,102967,468965447,205407828,False,0,0,0,,
TAWONGA SOUTH,TAWONGA SOUTH,102968,468965535,205408728,False,0,0,0,,
TAYLOR BAY,TAYLOR BAY,102969,806917037,205409807,False,0,0,0,,
TAYLORS HILL,TAYLORS HILL,102970,791830803,205410111,False,0,0,0,,
TAYLORS LAKES,TAYLORS LAKES,102971,697028411,205409967,False,0,0,0,,
TEAL POINT,TEAL POINT,102972,468964879,205408647,False,0,0,0,,
TECOMA,TECOMA,102973,820278149,205410308,False,0,0,0,,
TEDDYWADDY,TEDDYWADDY,102974,847360172,205408478,False,0,0,0,,
TEDDYWADDY WEST,TEDDYWADDY WEST,102975,847360171,205408259,False,0,0,0,,
TEESDALE,TEESDALE,102976,792936293,205408625,False,0,0,0,,
TELANGATUK EAST,TELANGATUK EAST,102977,788052855,205407509,False,0,0,0,,
TELFORD,TELFORD,102978,468965032,205408961,False,0,0,0,,
TELOPEA DOWNS,TELOPEA DOWNS,102979,468964936,205407414,False,0,0,0,,
TEMPLESTOWE,TEMPLESTOWE,102980,716500690,205409645,False,0,0,0,,
TEMPLESTOWE LOWER,TEMPLESTOWE LOWER,102981,874508003,205410034,False,0,0,0,,
TEMPY,TEMPY,102983,826549808,205407448,False,0,0,0,,
TENBY POINT,TENBY POINT,102984,804193104,205410351,False,0,0,0,,
TENNYSON,TENNYSON,102985,468965180,205407973,False,0,0,0,,
TERANG,TERANG,102986,810305665,205407912,False,0,0,0,,
TERIP TERIP,TERIP TERIP,102988,806917012,205408718,False,0,0,0,,
TERRAPPEE,TERRAPPEE,102989,847360169,205408550,False,0,0,0,,
TERRICK TERRICK,TERRICK TERRICK,102991,552285628,205408562,False,0,0,0,,
TERRICK TERRICK EAST,TERRICK TERRICK EAST,102992,552285627,205407708,False,0,0,0,,
TESBURY,TESBURY,102993,810305676,205409383,False,0,0,0,,
TETOORA ROAD,TETOORA ROAD,102994,808851421,205409636,False,0,0,0,,
THALIA,THALIA,102995,468965027,205408064,False,0,0,0,,
THALLOO,THALLOO,102996,808851380,205410348,False,0,0,0,,
THE BASIN,THE BASIN,102997,820278131,205410075,False,0,0,0,,
THE COVE,THE COVE,102998,798567276,205409966,False,0,0,0,,
THE GURDIES,THE GURDIES,102999,804193097,205409631,False,0,0,0,,
THE HEART,THE HEART,103000,468967101,205408801,False,0,0,0,,
THE HONEYSUCKLES,THE HONEYSUCKLES,103001,468967396,205409785,False,0,0,0,,
THE PATCH,THE PATCH,103002,820278143,205410166,False,0,0,0,,
THE SISTERS,THE SISTERS,103003,798567223,205408333,False,0,0,0,,
THOLOGOLONG,THOLOGOLONG,103004,468964961,205408197,False,0,0,0,,
THOMASTOWN,THOMASTOWN,103005,857596563,205409684,False,0,0,0,,
THOMSON (GEELONG),THOMSON,103006,728238641,205410360,False,0,0,0,,
THOMSON (MOUNT BAW BAW),THOMSON,103007,808851327,205407737,False,0,0,0,,
THOONA,THOONA,103008,468965214,205408244,False,0,0,0,,
THORNBURY,THORNBURY,103009,856190235,205410074,False,0,0,0,,
THORNHILL PARK,THORNHILL PARK,123256,791830801,425649319,False,0,0,0,,
THORNTON,THORNTON,103010,806917042,205408377,False,0,0,0,,
THORPDALE,THORPDALE,103011,871913930,205408491,False,0,0,0,,
THORPDALE SOUTH,THORPDALE SOUTH,103013,812374037,205409784,False,0,0,0,,
THOWGLA VALLEY,THOWGLA VALLEY,103015,849561988,205407875,False,0,0,0,,
THREE BRIDGES,THREE BRIDGES,103016,820278123,205409050,False,0,0,0,,
TIDAL RIVER,TIDAL RIVER,103017,812374120,205410378,False,0,0,0,,
TIMBARRA,TIMBARRA,103018,468966149,205407756,False,0,0,0,,
TIMBOON,TIMBOON,103019,810305697,205408225,False,0,0,0,,
TIMBOON WEST,TIMBOON WEST,103020,810305706,205409346,False,0,0,0,,
TIMMERING,TIMMERING,103021,468965211,205407975,False,0,0,0,,
TIMOR,TIMOR,103022,843399947,205409203,False,0,0,0,,
TIMOR WEST,TIMOR WEST,103023,843399946,205409265,False,0,0,0,,
TINAMBA,TINAMBA,103024,832994344,205408533,False,0,0,0,,
TINAMBA WEST,TINAMBA WEST,103025,529719257,205409554,False,0,0,0,,
TINTALDRA,TINTALDRA,103026,582188726,205408305,False,0,0,0,,
TITTYBONG,TITTYBONG,103028,557480670,205408185,False,0,0,0,,
TOL TOL,TOL TOL,103029,831486688,205408541,False,0,0,0,,
TOLMIE,TOLMIE,103031,468965636,205407553,False,0,0,0,,
TOM GROGGIN,TOM GROGGIN,103034,468965315,205407439,False,0,0,0,,
TONGALA,TONGALA,103035,533917358,205407914,False,0,0,0,,
TONGHI CREEK,TONGHI CREEK,103036,468966286,205408476,False,0,0,0,,
TONGIO,TONGIO,103037,468965830,205407811,False,0,0,0,,
TONIMBUK,TONIMBUK,103038,763860791,205408951,False,0,0,0,,
TOOAN,TOOAN,103039,468965588,205407969,False,0,0,0,,
TOOBORAC,TOOBORAC,103040,824742325,205407704,False,0,0,0,,
TOOLAMBA,TOOLAMBA,103041,815858164,205408411,False,0,0,0,,
TOOLAMBA WEST,TOOLAMBA WEST,103042,815858169,205409635,False,0,0,0,,
TOOLANGI,TOOLANGI,103043,820278070,205407705,False,0,0,0,,
TOOLERN VALE,TOOLERN VALE,103046,856969665,205408080,False,0,0,0,,
TOOLLEEN,TOOLLEEN,103047,824742258,205407777,False,0,0,0,,
TOOLOME,TOOLOME,103049,468966288,205407948,False,0,0,0,,
TOOLONDO,TOOLONDO,103050,468965734,205407707,False,0,0,0,,
TOOLONG,TOOLONG,103051,798567249,205408904,False,0,0,0,,
TOOMBON,TOOMBON,103052,808851325,205407555,False,0,0,0,,
TOONGABBIE,TOONGABBIE,103054,808851357,205407774,False,0,0,0,,
TOORA,TOORA,103056,812374099,205408653,False,0,0,0,,
TOORA NORTH,TOORA NORTH,103057,812374089,205409017,False,0,0,0,,
TOORADIN,TOORADIN,103060,855901382,205409279,True,58,1,1,City of Casey,City of Casey Parking Restriction Zones
TOORAK,TOORAK,103061,857596582,205410128,False,0,0,0,,
TOORLOO ARM,TOORLOO ARM,103062,836975026,205407668,False,0,0,0,,
TOORONGO,TOORONGO,103063,820278095,205407699,False,0,0,0,,
TOOTGAROOK,TOOTGAROOK,103065,858458126,205410193,False,0,0,0,,
TORQUAY,TORQUAY,103066,855004830,205409076,False,0,0,0,,
TORRITA,TORRITA,103067,826549796,205407565,False,0,0,0,,
TORRUMBARRY,TORRUMBARRY,103068,468964964,205408203,False,0,0,0,,
TORWOOD,TORWOOD,103069,808851418,208643677,False,0,0,0,,
TOSTAREE,TOSTAREE,103070,506716294,205408922,False,0,0,0,,
TOTTENHAM,TOTTENHAM,103071,757898579,205410286,False,0,0,0,,
TOTTINGTON,TOTTINGTON,103072,468965539,205408526,False,0,0,0,,
TOURELLO,TOURELLO,103073,831486727,205409490,False,0,0,0,,
TOWAN,TOWAN,103074,468964797,205407892,False,0,0,0,,
TOWANINNY,TOWANINNY,103076,550625610,205408147,False,0,0,0,,
TOWANINNY SOUTH,TOWANINNY SOUTH,103077,847360158,205408368,False,0,0,0,,
TOWER HILL,TOWER HILL,103078,798567254,205409781,False,0,0,0,,
TOWONG,TOWONG,103079,468965023,205408172,False,0,0,0,,
TOWONG UPPER,TOWONG UPPER,103080,468965108,205409213,False,0,0,0,,
